id,logType,enableAssert,pass,paramCount,domesticTips,zhMessage,,zhFixedTips,enMessage,enFixedTips
10399,Error,TRUE,FALSE,,,Null 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10400,Error,TRUE,FALSE,,,Byte 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10401,Error,TRUE,FALSE,,,Sbyte 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10402,Error,TRUE,FALSE,,,Int16 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10403,Error,TRUE,FALSE,,,UInt16 该类型不是Int16类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10404,Error,TRUE,FALSE,,,Int32 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10405,Error,TRUE,FALSE,,,UInt32 该类型不是UInt32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10406,Error,TRUE,FALSE,,,Int64 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10407,Error,TRUE,FALSE,,,UInt64 该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10408,Error,TRUE,FALSE,,,Float 该类型不是float类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10409,Error,TRUE,FALSE,,,Double 该类型不是Double类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10410,Error,TRUE,FALSE,,,String 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10411,Error,TRUE,FALSE,,,Class Int8Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10412,Error,TRUE,FALSE,,,Class SInt8Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10413,Error,TRUE,FALSE,,,Class Int16Object 该类型不是Int16类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10414,Error,TRUE,FALSE,,,Class UInt32Object 该类型不是UInt32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10415,Error,TRUE,FALSE,,,Class Int32Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10416,Error,TRUE,FALSE,,,Class UInt32Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10417,Error,TRUE,FALSE,,,该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10418,Error,TRUE,FALSE,,,该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10419,Error,TRUE,FALSE,,,该类型不是stringObj类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10420,Error,TRUE,FALSE,,,该类型不是classObj类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10421,Error,TRUE,FALSE,,,Argu_,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10422,Error,TRUE,FALSE,,,Variable_,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10423,Error,TRUE,FALSE,,,执行的参数超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10424,Error,TRUE,FALSE,,,执行的栈超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10425,Error,TRUE,FALSE,,,执行的栈超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10426,Error,TRUE,FALSE,,,执行的栈超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10427,Error,TRUE,FALSE,,,Error StoreNotStaticField Path:,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10428,Error,TRUE,FALSE,,,不是数组类型!!,,检查数组维度、下标范围和初始化格式。,,
10429,Error,TRUE,FALSE,,,不是数组类型!!,,检查数组维度、下标范围和初始化格式。,,
10430,Error,TRUE,FALSE,,,不是数组类型!!,,检查数组维度、下标范围和初始化格式。,,
10431,Error,TRUE,FALSE,,,不是数组类型!!,,检查数组维度、下标范围和初始化格式。,,
10432,Error,TRUE,FALSE,,,StackIndex 是负数!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10433,Error,TRUE,FALSE,,,IRC是调用虚函数为空!!,,检查函数签名、参数数量与静态/实例调用方式。,,
10434,Error,TRUE,FALSE,,,调用栈上动态函数,,检查函数签名、参数数量与静态/实例调用方式。,,
10435,Error,TRUE,FALSE,,,StackIndex 是负数!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10436,Error,TRUE,FALSE,,,IRC是调用虚函数为空!!,,检查函数签名、参数数量与静态/实例调用方式。,,
10437,Error,TRUE,FALSE,,,IRC是调用虚函数为空!!,,检查函数签名、参数数量与静态/实例调用方式。,,
10438,Error,TRUE,FALSE,,,创建数组长度不是Int32类型!!,,检查数组维度、下标范围和初始化格式。,,
10439,Error,TRUE,FALSE,,,Error 加法运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10440,Error,TRUE,FALSE,,,Error 减法运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10441,Error,TRUE,FALSE,,,Error 乘法运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10442,Error,TRUE,FALSE,,,Error 除法运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10443,Error,TRUE,FALSE,,,Error 余法运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10444,Error,TRUE,FALSE,,,Error 合并运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10445,Error,TRUE,FALSE,,,Error 包括运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10446,Error,TRUE,FALSE,,,Error 或运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10447,Error,TRUE,FALSE,,,Error 右移运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10448,Error,TRUE,FALSE,,,Error 左移运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10449,Error,TRUE,FALSE,,,Error Not运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10450,Error,TRUE,FALSE,,,Error Neg运算!!超出的栈范围,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10451,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10452,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10453,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10454,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10455,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10456,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10457,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10458,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10459,Error,TRUE,FALSE,,,Error 比较符超出一当前的数据栈!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10460,Error,TRUE,FALSE,,,Error 暂不支持,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10461,Error,TRUE,FALSE,,,SetStringValue,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10462,Error,TRUE,FALSE,,,IRC是调用虚函数为空!!,,检查函数签名、参数数量与静态/实例调用方式。,,
10463,Error,TRUE,FALSE,,, VM Compare SVAlue 比较的低码还没有完善!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10464,Error,TRUE,FALSE,,, VM Compare SVAlue string 比较的低码还没有完善!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10465,Error,TRUE,FALSE,,, VM Compare SVAlue boolean 比较的低码还没有完善!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10466,Error,TRUE,FALSE,,,IRC是调用虚函数为空!!,,检查函数签名、参数数量与静态/实例调用方式。,,
10467,Error,TRUE,FALSE,,, VM Compare SVAlue 比较的低码还没有完善!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10468,Error,TRUE,FALSE,,,else VM Compare SVAlue 比较的低码还没有完善!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10469,Error,TRUE,FALSE,,, end VM Compare SVAlue 比较的低码还没有完善!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10470,Error,TRUE,FALSE,,,不支持该类型的数组创建!!,,检查数组维度、下标范围和初始化格式。,,
10471,Error,TRUE,FALSE,,,执行的参数超出范围!! < 0 ,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10472,Error,TRUE,FALSE,,,执行的参数超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10473,Error,TRUE,FALSE,,,不支持该类型的数组读取!!,,检查数组维度、下标范围和初始化格式。,,
10474,Error,TRUE,FALSE,,,执行的参数超出范围!! < 0 ,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10475,Error,TRUE,FALSE,,,执行的参数超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10476,Error,TRUE,FALSE,,,Class Int8Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10477,Error,TRUE,FALSE,,,Class SInt8Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10478,Error,TRUE,FALSE,,,Class Int16Object 该类型不是Int16类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10479,Error,TRUE,FALSE,,,Class UInt32Object 该类型不是UInt32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10480,Error,TRUE,FALSE,,,Class Int32Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10481,Error,TRUE,FALSE,,,Class UInt32Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10482,Error,TRUE,FALSE,,,该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10483,Error,TRUE,FALSE,,,该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10484,Error,TRUE,FALSE,,,该类型不是stringObj类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10485,Error,TRUE,FALSE,,,该类型不是classObj类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10486,Error,TRUE,FALSE,,,不支持该类型的数组存储!!,,检查数组维度、下标范围和初始化格式。,,
10487,Error,TRUE,FALSE,,,执行的参数超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10488,Error,TRUE,FALSE,,,执行的参数超出范围!! < 0 ,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10489,Error,TRUE,FALSE,,,执行的参数超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10490,Error,TRUE,FALSE,,,执行的参数超出范围!!,,根据错误位置检查语法与类型约束，必要时参考 DebugCode 输出链路定位。,,
10491,Error,TRUE,FALSE,,,Boolean 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10492,Error,TRUE,FALSE,,,Byte 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10493,Error,TRUE,FALSE,,,Sbyte 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10494,Error,TRUE,FALSE,,,Int16 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10495,Error,TRUE,FALSE,,,UInt16 该类型不是Int16类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10496,Error,TRUE,FALSE,,,Int32 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10497,Error,TRUE,FALSE,,,UInt32 该类型不是UInt32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10498,Error,TRUE,FALSE,,,Int64 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10499,Error,TRUE,FALSE,,,UInt64 该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10500,Error,TRUE,FALSE,,,Float 该类型不是float类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10501,Error,TRUE,FALSE,,,Double 该类型不是Double类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10502,Error,TRUE,FALSE,,,String 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10503,Error,TRUE,FALSE,,,Class Int8Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10504,Error,TRUE,FALSE,,,Class SInt8Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10505,Error,TRUE,FALSE,,,Class Int16Object 该类型不是Int16类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10506,Error,TRUE,FALSE,,,Class UInt32Object 该类型不是UInt32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10507,Error,TRUE,FALSE,,,Class Int32Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10508,Error,TRUE,FALSE,,,Class UInt32Object 该类型不是Int32类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10509,Error,TRUE,FALSE,,,该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10510,Error,TRUE,FALSE,,,该类型不是Int64类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10511,Error,TRUE,FALSE,,,该类型不是stringObj类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
10512,Error,TRUE,FALSE,,,该类型不是classObj类型!!,,检查类定义关键字、继承/接口与成员声明顺序。,,
11000,Error,TRUE,FALSE,1,,在之前[{0}]已经定义过了表达式,,请检查之前是否是表达式 在Token/Node层的解析有问题,,
11001,INFO,FALSE,FALSE,0,"","","","",""
11002,Error,TRUE,TRUE,1,,"没有找到工程的路径:{0}",,,
11003,Error,TRUE,TRUE,1,,没工找到工程的工作目录:{0},,,
11004,Info,FALSE,FALSE,1,,加载配置文件[{0}]!,,,
11005,Error,TRUE,TRUE,1,,加载配置文件[{0}]没有发现,,,
11006,Error,TRUE,TRUE,1,,解析配置文件[{0}]错误,,,
11007,Info,FALSE,FALSE,1,,要编译的文件数量:{0},,,
11008,Info,FALSE,FALSE,1,,开始编译:{0},,,
11009,Error,FALSE,FALSE,1,,没有生成成功表达式:{0},,,
11010,Error,FALSE,FALSE,1,,没有找到相应的定义类型{0},,,
11011,Error,FALSE,FALSE,1,,在函数声明时，发生了冲突{0},,,
11012,Error,FALSE,FALSE,1,,在函数声明时，发现不应该出现的token{0},,,
11013,Error,FALSE,FALSE,1,,在函数声明时，没有发现定义函数名称{0},,,
11014,Error,FALSE,FALSE,1,,在解析表达式时 在{0}的表达式，不合法!,,,
11015,Error,FALSE,FALSE,3,,在父类{0}声明了{1}的函数是需要在{2}类中实现的,声明继承的父类中abstract的函数,,,
11016,Warning,FALSE,FALSE,2,,重复定义了函数 原来函数位置:{0} 新函数位置:{1},,,
11017,Error,TRUE,FALSE,2,,定义类型[{0}与表达式类型[{1}]不匹配，且常量值超出目标类型范围:,,,
11018,Error,TRUE,FALSE,2,,解析链 [{0}] 在[{1}] 失败:,,,
11019,Error,TRUE,FALSE,1,,解析链 节点[{0}] 没有找到,,,
11020,Warning,FALSE,FALSE,2,,解析链 节点[{0}] 没有在类[{1}]中没有被发现,,,
11021,Warning,FALSE,FALSE,1,,解析链 [{0}] 出现了错误,,,
11022,Error,TRUE,FALSE,1,,生成IRMetaType {0} 为空,,,
11023,Error,TRUE,FALSE,1,,编译文件 {0} 读取失败,,,
11024,Error,TRUE,FALSE,3,,必须在接口类型中，接口类:[{0}]下的[{1}]要在实例类[{2}]实现接口函数,,,
11025,Info,FALSE,FALSE,1,,文件[{0}]编译File层完成,,,
11026,Info,FALSE,FALSE,0,,编译Meta层开始,,,
11027,Info,FALSE,FALSE,0,,编译Meta层结束,,,
11028,Assert,TRUE,FALSE,1,,没有这种类型的处理逻辑[{0}],,,
11029,Assert,TRUE,FALSE,2,,没有找到在函数[{0}]处理时的[{1}]的声明变量,,,
11030,Error,TRUE,FALSE,1,,解析表达式[{0}]失败 ,,,
11031,Error,TRUE,FALSE,1,,解析的for结构的时候，对in Content:[{0}]不支持迭代,可以尝试使用 var as IIterable<Object>强制转化再进行读取,,
11032,Error,TRUE,FALSE,1,,在类[{0}]中，成员变量[{1}] 只允许static/const的变量初始化自己，其它的不允许创建自己的变量，只允许为null,,,
11033,Error,TRUE,FALSE,2,,构造动态数据实例的时候，需要 使用 命名[{0}]=内容实例[{1}] 的格式进行初始化,,,
11034,Info,FALSE,FALSE,1,,开始编译阶段: {0},,,
11035,Info,FALSE,FALSE,1,,编译阶段[{0}]完成,,,
11036,Error,FALSE,FALSE,2,,编译阶段[{0}]失败: {1},,,
11037,Warning,FALSE,FALSE,1,,编译阶段[{0}]被跳过，前置阶段未成功完成,,,
11038,Warning,FALSE,FALSE,2,,编译阶段[{0}]产生了[{1}]个错误，仅提示，不阻止后续编译,,,
11039,Error,FALSE,FALSE,2,,编译步骤[{0}]执行失败: {1},,,
11040,Error,FALSE,FALSE,2,,编译文件[{0}]失败: {1},,,
11041,Info,FALSE,FALSE,1,,编译过程汇总: {0},,,
12157,Error,FALSE,FALSE,0,,global的值，只允许在Project.sp文件中，进行赋值，而不允许在其它函数中进行调用,,Auto-generated LID mapping,,
12158,Error,TRUE,FALSE,0,,处理右置表达式[{0}]失败,,Auto-generated LID mapping,,
12247,Error,TRUE,FALSE,0,," 定义变量NameToken没有发现",,Auto-generated LID mapping,,
12248,Error,TRUE,FALSE,0,," 定义变在等号前部分的数字为0，语法不允许",,Auto-generated LID mapping,,
12249,Error,TRUE,FALSE,0,," 不支持VisitNode的类型[{0}]的处理",,Auto-generated LID mapping,,
12250,Error,TRUE,FALSE,1,,处理variableFrom[{0}]没有找到相关类型的处理,,Auto-generated LID mapping,,
12251,Error,FALSE,FALSE,1,,在处理定义变量语句时，没有发现[{0}],,Auto-generated LID mapping,,
12252,Error,TRUE,FALSE,1,,[{0}]在解析使用[]或者是$x的方式的时候，它的主体应该是一个数组类型,,Auto-generated LID mapping,,
12253,Error,TRUE,FALSE,2,,数组声明类型[{0}]与右侧表达式类型[{1}]须完全一致，不允许数组协变（元素类型不可用子类型数组代替父类型数组）。,,Auto-generated LID mapping,,
12254,Error,TRUE,FALSE,2,,"在查找类型[{0}]的过程,没有发现模板数为[{1}]的类型!",,Auto-generated LID mapping,,
12255,Error,TRUE,FALSE,1,,"数组在解析时候的维度应该是[{0}]",,Auto-generated LID mapping,,
12256,Error,TRUE,FALSE,1,,"在定义的类名[{0}]没有找到相关的定义",,Auto-generated LID mapping,,
12257,Error,TRUE,FALSE,1,,"数组[{0}]没有找到定义长度",,Auto-generated LID mapping,,
12258,Error,TRUE,FALSE,1,,"定义表达式[{0}]应该是一维数组",,Auto-generated LID mapping,,
12259,Error,TRUE,FALSE,0,,"",,Auto-generated LID mapping,,
12260,Error,TRUE,FALSE,1,,"这里与关键字{0}没有匹配的{}",,Auto-generated LID mapping,,
12261,Error,TRUE,FALSE,1,,"Data数据中，不允许使用除自定义以后的{0}字段!",,Auto-generated LID mapping,,
12262,Error,TRUE,FALSE,0,,"New的方法，已经独立于表达式",,Auto-generated LID mapping,,
12263,Error,TRUE,FALSE,0,,"当前的表达式[{0}]不支持该类型",,Auto-generated LID mapping,,
12264,Error,TRUE,FALSE,1,,"没有找到对应的from[{0}]",,Auto-generated LID mapping,,
12265,Error,TRUE,FALSE,0,,"没有找到相关的初始化函数",,Auto-generated LID mapping,,
12266,Error,TRUE,FALSE,0,,"在等号后边必须有赋值语句",,Auto-generated LID mapping,,
12267,Error,TRUE,FALSE,2,,"MetaDataMember已有定义类: [{0}]中 已有: [{1}]的元素!!",,Auto-generated LID mapping,,
12268,Error,TRUE,FALSE,0,,"Data中不允许有Variable 和 Function",,Auto-generated LID mapping,,
12269,Error,TRUE,FALSE,0,,"不支持解析该类型",,Auto-generated LID mapping,,
12270,Error,TRUE,FALSE,2,,"在[{0}]中没有发现[{1}]的元素",,Auto-generated LID mapping,,
12271,Error,TRUE,FALSE,1,,"没有发现[{0}]的命名空间",,Auto-generated LID mapping,,
12272,Error,TRUE,FALSE,1,,"字符串解析需要结束符 对[{0}]字符后",,Auto-generated LID mapping,,
12273,Error,TRUE,FALSE,2,,"[{0}]类的[{1}]函数中，需要增加override关键字，增加函数体的约束",,Auto-generated LID mapping,,
12274,Error,TRUE,FALSE,0,,"解析函数子类不能override父类final的方法",,Auto-generated LID mapping,,
12275,Error,TRUE,FALSE,0,,"解析Local的逻辑失败了",,Auto-generated LID mapping,,
12276,Error,TRUE,FALSE,0,,"local被定义了两次，在一个文件中，只允许在前排放置1个local",,Auto-generated LID mapping,,
12277,Error,TRUE,FALSE,0,,"local后边应该有{}的语法",,Auto-generated LID mapping,,
12278,Error,TRUE,FALSE,0,,"函数体[{0}]后边应该有{}的语法",,Auto-generated LID mapping,,
12279,Error,TRUE,TRUE,0,,"local中，如果前边已经出现定义函数，则后边不允许有逻辑语句",,Auto-generated LID mapping,,
12280,Error,TRUE,FALSE,1,,"使用goto跳转，标签[{0}]未在本函数中定义!!",,Auto-generated LID mapping,,
12281,Error,TRUE,FALSE,1,,"标签[{0}]在同一函数中重复定义!!",,Auto-generated LID mapping,,
12282,Error,TRUE,FALSE,0,,"函数内裸块{}不再支持: 必须写成 'label 名字 { }' 或 'label _ { }'（自动命名）!!",,Auto-generated LID mapping,,
12283,Error,TRUE,FALSE,0,,"系统内部方法不允许static声明",,Auto-generated LID mapping,,
12284,Error,TRUE,FALSE,0,,"系统内部方法需要override标记",,Auto-generated LID mapping,,
12285,Error,TRUE,FALSE,0,,"系统内部方法参数不符合规则",,Auto-generated LID mapping,,
12286,Error,TRUE,FALSE,0,,"系统内部方法返回类型不符合规则",,Auto-generated LID mapping,,
12287,Error,TRUE,FALSE,0,,"父类final系统内部方法不允许再定义",,Auto-generated LID mapping,,

20000,Info,FALSE,TRUE,0,,Error [{}] node is null,,,,
20001,Info,FALSE,TRUE,0,,Error 解析namespace添加命名空间节点时，发现已有定义类11!!,,,,
20002,Info,FALSE,TRUE,0,,Error 解析namespace添加命名空间节点时，发现已有定义类22!!,,,,
20003,Info,FALSE,TRUE,0,,Error 解析namespace添加命名空间节点时，发现已有定义类33!!,,,,
20004,Info,FALSE,TRUE,0,,Error 解析namespace添加命名空间节点时，发现已有定义类44!!,,,,
20005,Info,FALSE,TRUE,0,,jsonc data array '{}' contains unsupported element types (only primitive/array supported).,,,,
20006,Info,FALSE,TRUE,0,,Unsupported jsonc data value kind for '{}': {},,,,
20007,Info,FALSE,TRUE,0,,Inject _inputArgs failed: cannot build Array<Object> meta type.,,,,
20008,Info,FALSE,TRUE,0,,"dllImports: FFI.Library not found (Std not referenced?), skip global.dllImport injection.",,,,
20009,Info,FALSE,TRUE,0,,"dllImports: alias '{}' is not a valid identifier, skipped.",,,,
20010,Info,FALSE,TRUE,0,,"dllImports: synthetic holder class parse failed, global.dllImport not injected.",,,,
20011,Info,FALSE,TRUE,0,,dllImports: holder class synthesis error: {},,,,
20012,Info,FALSE,TRUE,0,,"dllImports: function name '{}' is not a valid identifier, skipped.",,,,
20013,Info,FALSE,TRUE,0,,"dllImports: function '{}' sig '{}' has unsupported type, skipped.",,,,
20014,Info,FALSE,TRUE,0,,"dllImports: function '{}' bind expression build failed, skipped.",,,,
20015,Info,FALSE,TRUE,0,,"dllImports: inject global.{} = FFI.StaticLibrary.bindFunction({}, {}, {})",,,,
20016,Info,FALSE,TRUE,0,,Export project guide markdown failed:,,,,
20017,Info,FALSE,TRUE,0,,,,,,
20018,Info,FALSE,TRUE,0,,已经添加过一次该文件:,,,,
20019,Info,FALSE,TRUE,0,,没有找到要编译的文件:,,,,
20020,Info,FALSE,TRUE,0,,"Reference module not found or could not be loaded: path={}, name={}",,,,
20021,Info,FALSE,TRUE,0,,Reference module read failed:,,,,
20022,Error,TRUE,FALSE,0,,Reference module read failed:,,,,
20023,Info,FALSE,TRUE,0,,"Reference module '{}' is already loaded, skipping. path={}",,,,
20024,Info,FALSE,TRUE,0,,"Reference module loaded (compiled): name={}, path={}",,,,
20025,Info,FALSE,TRUE,0,,"Reference module uuid mismatch: {}, expected={}, actual={}",,,,
20026,Error,TRUE,FALSE,0,,not find base type,,,,
20027,Error,TRUE,FALSE,0,,not find interface type,,,,
20028,Info,FALSE,TRUE,0,,Reference source module .jsonc parse failed: {} {},,,,
20029,Info,FALSE,TRUE,0,,Reference module registered {} system calls. path={},,,,
20030,Info,FALSE,TRUE,0,,Reference module alias is empty: {},,,,
20031,Info,FALSE,TRUE,0,,"Reference module '{}' is already loaded, skipping. path={}",,,,
20032,Info,FALSE,TRUE,0,,"Reference module loaded (source): name={}, path={}, structCount={}",,,,
20050,Info,FALSE,TRUE,0,,DllImportSourceRewriter: '{0}' rewritten {1} C#-style declaration(s),,,,
20051,Error,TRUE,FALSE,0,,"import system method call param type not found! name={}, paramType={}",,,,
20052,Error,TRUE,FALSE,0,,"import system method call param type not found! name={}, paramType={}",,,,
20053,Error,TRUE,FALSE,0,,import system method call name had define!,,,,
20100,Info,FALSE,TRUE,0,,Error Cannot undo char beyond start of source.,,,,
20101,Info,FALSE,TRUE,0,,nosupport <<<? style!,,,,
20102,Info,FALSE,TRUE,0,,,,,,
20103,Info,FALSE,TRUE,0,,Error ReadNumber ...,,,,
20104,Info,FALSE,TRUE,0,,char. logic is float format call inner functionname,,,,
20105,Info,FALSE,TRUE,0,,"Decimal number overflow ({}), fallback to UInt64.MaxValue.",,,,
20106,Info,FALSE,TRUE,0,,"Radix number overflow (0{}{}), fallback to UInt64.MaxValue.",,,,
20107,Info,FALSE,TRUE,0,,@ _ token,,,,
20108,Info,FALSE,TRUE,0,,end char reached before closing quote in string literal,,,,
20109,Info,FALSE,TRUE,0,,end char reached before closing quote in string literal,,,,
20110,Info,FALSE,TRUE,0,,end char reached before closing quote in string literal,,,,
20111,Info,FALSE,TRUE,0,,other char need handle,,,,
20112,Info,FALSE,TRUE,0,,# 。。。 level,,,,
20113,Info,FALSE,TRUE,0,,Error 块注释 #! 未闭合，直接跳到文件末尾 :,,,,
20114,Info,FALSE,TRUE,0,,read $,,,,
20115,Info,FALSE,TRUE,0,,,,,,
